idAnime,name,type,episodes,status,idStudios,studios,idGenres,genres,score,idRanking,ranked
189921,Grappler Baki: Saidai Tournament-hen,TV,24,Finished Airing,abc1821,Group TAC,F160,[],7.49,173720,#1891
190032,Gochuumon wa Usagi desu ka?,TV,12,Finished Airing,abc1822,White Fox,F161,[],7.49,173821,#1890
190143,Fate/kaleid liner Prisma☆Illya 3rei!!,TV,12,Finished Airing,abc1823,SILVER LINK.,F162,"['Action', 'Comedy', 'Fantasy']",7.49,173922,#1887
190254,Ensemble Stars!! Tsuioku Selection Element,ONA,6,Finished Airing,abc1824,DandeLion Animation Studio,F163,[],7.49,174023,#1886
190365,Doraemon Movie 28: Nobita to Midori no Kyojin Den,Movie,1,Finished Airing,abc1825,Shin-Ei Animation,F164,"['Adventure', 'Comedy', 'Fantasy']",7.49,174124,#1885
190476,Denpa-teki na Kanojo,OVA,2,Finished Airing,abc1826,Brain's Base,F165,"['Mystery', 'Suspense']",7.49,174225,#1884
190587,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,Special,1,Finished Airing,abc1827,Kyoto Animation,F166,"['Comedy', 'Romance']",7.49,174326,#1883
190698,Bai Yao Pu 2nd Season,ONA,12,Finished Airing,abc1828,add some,F167,"['Adventure', 'Fantasy', 'Mystery', 'Supernatural']",7.49,174427,#1880
190809,Area 88,OVA,3,Finished Airing,abc1829,Pierrot,F168,"['Action', 'Adventure', 'Drama', 'Romance']",7.49,174528,#1879
190920,Ao no Exorcist,TV,25,Finished Airing,abc1830,A-1 Pictures,F169,"['Action', 'Fantasy']",7.49,174629,#1878
191031,Zipang,TV,26,Finished Airing,abc1831,Studio Deen,F170,"['Action', 'Drama', 'Sci-Fi']",7.49,174730,#1876
191142,Yu☆Gi☆Oh! Duel Monsters,TV,224,Finished Airing,abc1832,Gallop,F171,"['Action', 'Adventure', 'Fantasy']",7.49,174831,#1875
191253,Tensei shitara Slime Datta Ken OVA,OVA,5,Finished Airing,abc1833,8bit,F172,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.49,174932,#1873
191364,Tasogare Otome x Amnesia: Taima Otome,Special,1,Finished Airing,abc1834,SILVER LINK.,F173,"['Horror', 'Mystery', 'Romance', 'Supernatural']",7.49,175033,#1872
191475,Sword Art Online: Alicization - War of Underworld 2nd Season,TV,11,Finished Airing,abc1835,A-1 Pictures,F174,"['Action', 'Adventure', 'Fantasy']",7.49,175134,#1871
191586,Shine Post,TV,12,Finished Airing,abc1836,Studio Kai,F175,[],7.49,175235,#1869
191697,Shin Tennis no Oujisama Specials,Special,7,Finished Airing,abc1837,Production I.G,F176,"['Comedy', 'Sports']",7.49,175336,#1868
191808,Yong Sheng: Shi Nian Zhi Yue,ONA,12,Finished Airing,abc1838,Oriental Creative Color,F177,"['Action', 'Adventure', 'Fantasy']",7.5,175437,#1867
191919,Yao Shen Ji 5th Season,ONA,104,Finished Airing,abc1839,Ruo Hong Culture,F178,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.5,175538,#1866
192030,Wakaokami wa Shougakusei! Movie,Movie,1,Finished Airing,abc1840,Madhouse,F179,"['Award Winning', 'Comedy', 'Slice of Life', 'Supernatural']",7.5,175639,#1865
192141,Shuumatsu no Walküre II,ONA,10,Finished Airing,abc1841,Yumeta Company,F180,"['Action', 'Drama', 'Fantasy']",7.5,175740,#1863
192252,Shounan Bakusouzoku,OVA,12,Finished Airing,abc1842,Toei Animation,F181,"['Action', 'Comedy']",7.5,175841,#1862
192363,Shakugan no Shana III (Final),TV,24,Finished Airing,abc1843,J.C.Staff,F182,"['Action', 'Drama', 'Fantasy', 'Romance']",7.5,175942,#1860
192474,Sengoku Basara Ni,TV,12,Finished Airing,abc1844,Production I.G,F183,"['Action', 'Fantasy']",7.5,176043,#1859
192585,One Piece: Heart of Gold,TV Special,1,Finished Airing,abc1845,Toei Animation,F184,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",7.49,176144,#1907
192696,Ranma ½: Akumu! Shunmin Kou,OVA,1,Finished Airing,abc1846,Studio Deen,F185,"['Action', 'Comedy', 'Supernatural']",7.49,176245,#1910
192807,Ryuu to Sobakasu no Hime,Movie,1,Finished Airing,abc1847,Studio Chizu,F186,"['Drama', 'Fantasy']",7.49,176346,#1911
192918,Kore wa Zombie desu ka? of the Dead,TV,10,Finished Airing,abc1848,Studio Deen,F187,"['Action', 'Comedy', 'Fantasy', 'Ecchi']",7.48,176447,#1915
193029,Madang-eul Naon Amtalg,Movie,1,Finished Airing,abc1849,Odolttogi,F188,"['Adventure', 'Drama', 'Fantasy']",7.48,176548,#1918
193140,Sora no Aosa wo Shiru Hito yo,Movie,1,Finished Airing,abc1850,CloverWorks,F189,"['Drama', 'Romance', 'Supernatural']",7.48,176649,#1923
193251,Xian Wang de Richang Shenghuo 4,ONA,12,Finished Airing,abc1851,Liyu Culture,F190,"['Adventure', 'Comedy', 'Fantasy']",7.48,176750,#1928
193362,Be-Bop Highschool,OVA,7,Finished Airing,abc1852,Toei Animation,F191,[],7.48,176851,#1932
193473,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Movie,1,Finished Airing,abc1853,Shin-Ei Animation,F192,"['Adventure', 'Comedy', 'Fantasy']",7.48,176952,#1937
193584,JoJo no Kimyou na Bouken,OVA,6,Finished Airing,abc1854,APPP,F193,"['Action', 'Adventure', 'Drama', 'Supernatural']",7.48,177053,#1942
193695,Bai She II: Qing She Jie Qi,Movie,1,Finished Airing,abc1855,Light Chaser Animation Studios,F194,"['Adventure', 'Fantasy']",7.47,177154,#1946
193806,City Hunter Movie: Shinjuku Private Eyes,Movie,1,Finished Airing,abc1856,Sunrise,F195,"['Action', 'Comedy', 'Mystery']",7.47,177255,#1949
193917,Burn the Witch #0.8,TV Special,1,Finished Airing,abc1857,Studio Colorido,F196,"['Action', 'Fantasy']",7.47,177356,#1948
194028,Donten ni Warau,TV,12,Finished Airing,abc1858,Doga Kobo,F197,"['Action', 'Supernatural']",7.47,177457,#1950
194139,Bai She: Yuan Qi,Movie,1,Finished Airing,abc1859,Light Chaser Animation Studios,F198,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",7.47,177558,#1947
194250,Another,TV,12,Finished Airing,abc1860,P.A. Works,F199,"['Horror', 'Mystery', 'Supernatural']",7.47,177659,#1945
194361,Akame ga Kill!,TV,24,Finished Airing,abc1861,White Fox,F200,"['Action', 'Fantasy']",7.47,177760,#1944
194472,Acchi Kocchi,TV,12,Finished Airing,abc1862,AIC,F201,"['Comedy', 'Romance']",7.47,177861,#1943
194583,"Ijiranaide, Nagatoro-san 2nd Attack",TV,12,Finished Airing,abc1863,OLM,F202,[],7.48,177962,#1941
194694,Hitoribocchi no Marumaru Seikatsu,TV,12,Finished Airing,abc1864,C2C,F203,[],7.48,178063,#1940
194805,Hibike! Euphonium: Kakedasu Monaka,Special,1,Finished Airing,abc1865,Kyoto Animation,F204,[],7.48,178164,#1939
194916,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",Movie,1,Finished Airing,abc1866,Nippon Animation,F205,"['Comedy', 'Romance']",7.48,178265,#1938
195027,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,ONA,1,Finished Airing,abc1867,A-1 Pictures,F206,"['Comedy', 'Fantasy']",7.48,178366,#1936
195138,Dead Mount Death Play Part 2,TV,12,Finished Airing,abc1868,Geek Toys,F207,"['Action', 'Fantasy', 'Supernatural']",7.48,178467,#1935
195249,Da Yu Hai Tang (Movie),Movie,1,Finished Airing,abc1869,B&T,F208,"['Adventure', 'Drama', 'Romance', 'Supernatural']",7.48,178568,#1934
195360,Boku ga Aishita Subete no Kimi e,Movie,1,Finished Airing,abc1870,Bakken Record,F209,"['Romance', 'Sci-Fi']",7.48,178669,#1933
195471,Ani ni Tsukeru Kusuri wa Nai!,TV,12,Finished Airing,abc1871,Fanworks,F210,[],7.48,178770,#1931
195582,Air Gear,TV,25,Finished Airing,abc1872,Toei Animation,F211,"['Comedy', 'Sports', 'Ecchi']",7.48,178871,#1930
195693,Xue Ying Ling Zhu 2nd Season,ONA,22,Finished Airing,abc1873,Mili Pictures,F212,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.48,178972,#1929
195804,Wangan Midnight,TV,26,Finished Airing,abc1874,A.C.G.T.,F213,[],7.48,179073,#1927
195915,Towa no Quon 5: Souzetsu no Raifuku,Movie,1,Finished Airing,abc1875,Bones,F214,"['Action', 'Sci-Fi', 'Supernatural']",7.48,179174,#1926
196026,Tensei Oujo to Tensai Reijou no Mahou Kakumei,TV,12,Finished Airing,abc1876,Diomedéa,F215,"['Fantasy', 'Girls Love']",7.48,179275,#1925
196137,Tanoshii Muumin Ikka Bouken Nikki,TV,26,Finished Airing,abc1877,Telescreen,F216,"['Adventure', 'Fantasy', 'Slice of Life']",7.48,179376,#1924
196248,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,TV,12,Finished Airing,abc1878,White Fox,F217,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.48,179477,#1922
196359,Sarazanmai,TV,11,Finished Airing,abc1879,MAPPA,F218,"['Action', 'Fantasy', 'Supernatural']",7.48,179578,#1921
196470,Persona 4 the Animation: No One is Alone,Special,1,Finished Airing,abc1880,AIC ASTA,F219,"['Adventure', 'Mystery', 'Sci-Fi', 'Supernatural']",7.48,179679,#1920
196581,Meitantei Conan Magic File 4: Osaka Okonomiyaki Odyssey,OVA,1,Finished Airing,abc1881,add some,F220,"['Comedy', 'Mystery']",7.48,179780,#1919
196692,Little Busters!,TV,26,Finished Airing,abc1882,J.C.Staff,F221,"['Comedy', 'Drama', 'Supernatural']",7.48,179881,#1917
196803,Ling Long: Incarnation Part 2,ONA,6,Finished Airing,abc1883,YHKT Entertainment,F222,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Suspense']",7.48,179982,#1916
196914,Konohana Kitan,TV,12,Finished Airing,abc1884,Lerche,F223,"['Fantasy', 'Girls Love', 'Slice of Life']",7.48,180083,#1914
197025,Koi wa Ameagari no You ni,TV,12,Finished Airing,abc1885,Wit Studio,F224,"['Drama', 'Romance']",7.48,180184,#1913
197136,KanColle Movie,Movie,1,Finished Airing,abc1886,Diomedéa,F225,"['Action', 'Drama', 'Sci-Fi']",7.48,180285,#1912
197247,PriPara,TV,140,Finished Airing,abc1887,Tatsunoko Production,F226,[],7.49,180386,#1909
197358,Owari no Seraph,TV,12,Finished Airing,abc1888,Wit Studio,F227,"['Action', 'Drama', 'Fantasy']",7.49,180487,#1908
197469,Isekai Quartet Movie: Another World,Movie,1,Finished Airing,abc1889,Studio PuYUKAI,F228,"['Comedy', 'Fantasy']",7.47,180588,#1959
197580,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,ONA,24,Finished Airing,abc1890,Sunrise,F229,"['Fantasy', 'Gourmet']",7.47,180689,#1958
197691,Kamisama no Memochou,TV,12,Finished Airing,abc1891,J.C.Staff,F230,"['Drama', 'Mystery']",7.47,180790,#1962
197802,Kui Cheng Shoufu Cong Youxi Kaishi,ONA,16,Finished Airing,abc1892,Foch Films,F231,"['Comedy', 'Fantasy']",7.47,180891,#1964
197913,Oemojisangjuui,ONA,8,Finished Airing,abc1893,Studio Mir,F232,"['Action', 'Drama', 'Supernatural']",7.47,180992,#1967
198024,Saint☆Oniisan,OVA,2,Finished Airing,abc1894,A-1 Pictures,F233,"['Comedy', 'Slice of Life']",7.47,181093,#1971
198135,Shinseiki Evangelion Movie: Shi to Shinsei,Movie,1,Finished Airing,abc1895,Gainax,F234,"['Action', 'Drama', 'Sci-Fi', 'Suspense']",7.47,181194,#1976
198246,Shuumatsu Train Doko e Iku?,TV,12,Currently Airing,abc1896,EMT Squared,F235,[],7.46,181295,#1982
198357,Tonari no Kaibutsu-kun,TV,13,Finished Airing,abc1897,Brain's Base,F236,"['Comedy', 'Romance']",7.46,181396,#1985
198468,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,TV,12,Finished Airing,abc1898,Manglobe,F237,"['Action', 'Supernatural']",7.46,181497,#1990
198579,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,Special,1,Finished Airing,abc1899,Bones,F238,[],7.46,181598,#1996
198690,Fairy Tail OVA,OVA,5,Finished Airing,abc1900,Satelight,F239,"['Comedy', 'Fantasy', 'Ecchi']",7.46,181699,#1999
198801,Fullmetal Alchemist: Brotherhood - 4-koma Gekijou,Special,16,Finished Airing,abc1901,Bones,F240,"['Comedy', 'Fantasy']",7.46,181800,#2000
198912,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,TV,12,Finished Airing,abc1902,J.C.Staff,F241,"['Action', 'Adventure', 'Fantasy']",7.46,181901,#1998
199023,Carnival Phantasm EX Season,OVA,1,Finished Airing,abc1903,Lerche,F242,"['Comedy', 'Supernatural']",7.46,182002,#1997
199134,Benghuai: Xing Qiong Tiedao - Fei Guang,ONA,1,Finished Airing,abc1904,Studio Ppuri,F243,"['Action', 'Sci-Fi']",7.46,182103,#1995
199245,Angel Densetsu,OVA,2,Finished Airing,abc1905,Toei Animation,F244,"['Action', 'Comedy']",7.46,182204,#1994
199356,Amagi Brilliant Park,TV,13,Finished Airing,abc1906,Kyoto Animation,F245,"['Comedy', 'Fantasy']",7.46,182305,#1993
199467,Aikatsu!,TV,178,Finished Airing,abc1907,Sunrise,F246,[],7.46,182406,#1992
199578,Acchi Kocchi: Place=Princess,Special,1,Finished Airing,abc1908,AIC,F247,"['Comedy', 'Romance']",7.46,182507,#1991
199689,Yowamushi Pedal: Spare Bike,Movie,1,Finished Airing,abc1909,TMS Entertainment,F248,[],7.46,182608,#1989
199800,Youjo Senki: Sabaku no Pasta Daisakusen,ONA,1,Finished Airing,abc1910,Nut,F249,"['Action', 'Fantasy']",7.46,182709,#1988
199911,Xingchen Bian: Xingchen Yao Hai,ONA,12,Finished Airing,abc1911,Foch Films,F250,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.46,182810,#1987
200022,Xiao Lu He Xiao Lan,ONA,72,Finished Airing,abc1912,Haoliners Animation League,F251,"['Boys Love', 'Comedy', 'Drama', 'Sci-Fi']",7.46,182911,#1986
200133,Tennis no Oujisama: Another Story II - Ano Toki no Bokura,OVA,4,Finished Airing,abc1913,Production I.G,F252,"['Comedy', 'Sports']",7.46,183012,#1984
200244,Sugar Apple Fairy Tale,TV,12,Finished Airing,abc1914,J.C.Staff,F253,"['Adventure', 'Drama', 'Fantasy', 'Romance']",7.46,183113,#1983
200355,Shokugeki no Souma: Ni no Sara OVA,OVA,2,Finished Airing,abc1915,J.C.Staff,F254,"['Gourmet', 'Ecchi']",7.46,183214,#1981
200466,Yuru Camp△ Season 2 Specials,Special,2,Finished Airing,abc1916,C-Station,F255,"['Comedy', 'Slice of Life']",7.47,183315,#1980
200577,Yong Sheng,ONA,12,Finished Airing,abc1917,Oriental Creative Color,F256,"['Action', 'Adventure', 'Fantasy']",7.47,183416,#1979
200688,Waga Seishun no Arcadia,Movie,1,Finished Airing,abc1918,Toei Animation,F257,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",7.47,183517,#1978
200799,"Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",Special,3,Finished Airing,abc1919,Madhouse,F258,"['Comedy', 'Fantasy']",7.47,183618,#1977
200910,Shinryaku!? Ika Musume,TV,12,Finished Airing,abc1920,Diomedéa,F259,[],7.47,183719,#1975
201021,Shinryaku!! Ika Musume,OVA,3,Finished Airing,abc1921,Diomedéa,F260,[],7.47,183820,#1974
201132,Shen Lan Qi Yu Wushuang Zhu,ONA,15,Finished Airing,abc1922,High Energy Studio,F261,"['Action', 'Fantasy']",7.47,183921,#1973
201243,Sekaiichi Hatsukoi: Propose-hen,Movie,1,Finished Airing,abc1923,Studio Deen,F262,[],7.47,184022,#1972
201354,Saenai Heroine no Sodatekata,TV,12,Finished Airing,abc1924,A-1 Pictures,F263,"['Comedy', 'Romance', 'Ecchi']",7.47,184123,#1970
201465,Psycho-Pass: Sinners of the System Case.2 - First Guardian,Movie,1,Finished Airing,abc1925,Production I.G,F264,"['Action', 'Sci-Fi']",7.47,184224,#1969
201576,Pokemon Generations,ONA,18,Finished Airing,abc1926,OLM,F265,"['Action', 'Adventure', 'Fantasy']",7.47,184325,#1968
201687,Major 2nd 2nd Season,TV,25,Finished Airing,abc1927,OLM,F266,[],7.47,184426,#1966
201798,Kyoukaisenjou no Horizon II,TV,13,Finished Airing,abc1928,Sunrise,F267,"['Action', 'Fantasy', 'Sci-Fi']",7.47,184527,#1965
201909,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,Movie,1,Finished Airing,abc1929,Production I.G,F268,"['Action', 'Mystery', 'Sci-Fi']",7.47,184628,#1963
202020,Junjou Romantica,TV,12,Finished Airing,abc1930,Studio Deen,F269,"['Boys Love', 'Comedy', 'Drama']",7.47,184729,#1961
202131,Jashin-chan Dropkick',TV,11,Finished Airing,abc1931,Nomad,F270,"['Comedy', 'Supernatural']",7.47,184830,#1960
202242,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,OVA,1,Finished Airing,abc1932,Ajia-do,F271,[],7.47,184931,#1957
202353,Kamikaze Kaitou Jeanne,TV,44,Finished Airing,abc1933,Toei Animation,F272,"['Action', 'Drama', 'Mystery', 'Romance', 'Supernatural']",7.46,185032,#2007
202464,Kara no Kyoukai Movie: Mirai Fukuin - Extra Chorus,Special,1,Finished Airing,abc1934,ufotable,F273,"['Drama', 'Mystery', 'Supernatural']",7.46,185133,#2009
202575,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,Movie,1,Finished Airing,abc1935,8bit,F274,"['Action', 'Fantasy', 'Sci-Fi']",7.46,185234,#2011
202686,Orange: Mirai,Movie,1,Finished Airing,abc1936,Telecom Animation Film,F275,"['Drama', 'Romance', 'Sci-Fi']",7.46,185335,#2015
202797,Oushitsu Kyoushi Heine,TV,12,Finished Airing,abc1937,Bridge,F276,[],7.46,185436,#2018
202908,Senki Zesshou Symphogear G,TV,13,Finished Airing,abc1938,Satelight,F277,"['Action', 'Sci-Fi']",7.46,185537,#2021
203019,Magic Knight Rayearth,TV,20,Finished Airing,abc1939,Tokyo Movie Shinsha,F278,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",7.45,185638,#2028
203130,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,Movie,1,Finished Airing,abc1940,Toei Animation,F279,"['Action', 'Fantasy', 'Slice of Life']",7.45,185739,#2029
203241,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,OVA,1,Finished Airing,abc1941,J.C.Staff,F280,[],7.45,185840,#2034
203352,Suisei no Gargantia,TV,13,Finished Airing,abc1942,Production I.G,F281,"['Action', 'Adventure', 'Sci-Fi']",7.45,185941,#2037
203463,Taiho Shichau zo,OVA,4,Finished Airing,abc1943,Studio Deen,F282,"['Action', 'Comedy']",7.45,186042,#2039
203574,Angel Beats! Another Epilogue,Special,1,Finished Airing,abc1944,P.A. Works,F283,[],7.45,186143,#2045
203685,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,Movie,1,Finished Airing,abc1945,Shin-Ei Animation,F284,"['Award Winning', 'Drama', 'Romance']",7.45,186244,#2049
203796,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,Movie,1,Finished Airing,abc1946,Shin-Ei Animation,F285,"['Adventure', 'Comedy', 'Sci-Fi']",7.45,186345,#2050
203907,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Movie,1,Finished Airing,abc1947,Sunrise,F286,[],7.45,186446,#2048
204018,Chio-chan no Tsuugakuro,TV,12,Finished Airing,abc1948,Diomedéa,F287,[],7.45,186547,#2047
204129,Captain Tsubasa: Road to 2002,TV,52,Finished Airing,abc1949,Group TAC,F288,[],7.45,186648,#2046
204240,Yu☆Gi☆Oh! 5D's,TV,154,Finished Airing,abc1950,Gallop,F289,[],7.45,186749,#2044
204351,Yozakura Quartet: Tsuki ni Naku,OVA,3,Finished Airing,abc1951,Tatsunoko Production,F290,"['Action', 'Comedy', 'Supernatural']",7.45,186850,#2043
204462,Yozakura Quartet: Hana no Uta,TV,13,Finished Airing,abc1952,Tatsunoko Production,F291,"['Action', 'Comedy', 'Supernatural']",7.45,186951,#2042
204573,Vinland Saga Season 2: Drowning in the Shadow,ONA,1,Finished Airing,abc1953,MAPPA,F292,"['Action', 'Adventure', 'Drama']",7.45,187052,#2041
204684,The iDOLM@STER: 765 Pro to Iu Monogatari,Special,1,Finished Airing,abc1954,A-1 Pictures,F293,"['Comedy', 'Drama']",7.45,187153,#2040
204795,Suzumiya Haruhi-chan no Yuuutsu,ONA,25,Finished Airing,abc1955,Kyoto Animation,F294,[],7.45,187254,#2038
204906,Soredemo Machi wa Mawatteiru,TV,12,Finished Airing,abc1956,Shaft,F295,[],7.45,187355,#2036
205017,Sidonia no Kishi: Ai Tsumugu Hoshi,Movie,1,Finished Airing,abc1957,Polygon Pictures,F296,"['Action', 'Sci-Fi']",7.45,187456,#2035
205128,Shigofumi,TV,12,Finished Airing,abc1958,J.C.Staff,F297,"['Drama', 'Fantasy', 'Suspense']",7.45,187557,#2033
205239,Senki Zesshou Symphogear GX,TV,13,Finished Airing,abc1959,Satelight,F298,"['Action', 'Sci-Fi']",7.45,187658,#2032
205350,Mini Dragon Specials,Special,8,Finished Airing,abc1960,Kyoto Animation,F299,"['Fantasy', 'Slice of Life']",7.45,187759,#2030
205461,Saki,TV,25,Finished Airing,abc1961,Gonzo,F300,[],7.45,187860,#2031
205572,Lady Lady!!,TV,21,Finished Airing,abc1962,Toei Animation,F301,[],7.45,187961,#2027
205683,Kyuuketsuki Sugu Shinu 2,TV,12,Finished Airing,abc1963,Madhouse,F302,"['Comedy', 'Supernatural']",7.45,188062,#2026
205794,"Kumo desu ga, Nani ka?",TV,24,Finished Airing,abc1964,Millepensee,F303,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']",7.45,188163,#2025
205905,Kishuku Gakkou no Juliet,TV,12,Finished Airing,abc1965,LIDENFILMS,F304,"['Action', 'Comedy', 'Romance']",7.45,188264,#2024
206016,Kengan Ashura,ONA,12,Finished Airing,abc1966,Larx Entertainment,F305,[],7.45,188365,#2023
206127,Kara no Kyoukai Movie 6: Boukyaku Rokuon,Movie,1,Finished Airing,abc1967,ufotable,F306,"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",7.45,188466,#2022
206238,Sayonara Zetsubou Sensei Special,Special,1,Finished Airing,abc1968,Shaft,F307,"['Comedy', 'Mystery']",7.46,188567,#2020
206349,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,Special,1,Finished Airing,abc1969,Shaft,F308,[],7.46,188668,#2019
206460,Ouritsu Uchuugun: Honneamise no Tsubasa,Movie,1,Finished Airing,abc1970,Gainax,F309,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']",7.46,188769,#2017
206571,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,TV,12,Finished Airing,abc1971,SILVER LINK.,F310,"['Comedy', 'Fantasy', 'Romance']",7.46,188870,#2016
206682,Naruto: Shippuuden Movie 5 - Blood Prison,Movie,1,Finished Airing,abc1972,Pierrot,F311,"['Action', 'Adventure', 'Fantasy']",7.46,188971,#2014
206793,Miira no Kaikata,TV,12,Finished Airing,abc1973,8bit,F312,"['Fantasy', 'Slice of Life']",7.46,189072,#2013
206904,Meng Qi Shi Shen: Huanxi Zhui Hun,ONA,12,Finished Airing,abc1974,Wawayu Animation,F313,"['Comedy', 'Drama', 'Gourmet', 'Romance']",7.46,189173,#2012
207015,Madogiwa no Totto-chan,Movie,1,Finished Airing,abc1975,Shin-Ei Animation,F314,[],7.46,189274,#2010
207126,Kamonohashi Ron no Kindan Suiri,TV,13,Finished Airing,abc1976,Diomedéa,F315,"['Comedy', 'Mystery']",7.46,189375,#2008
207237,Kaleido Star: Aratanaru Tsubasa - Extra Stage,OVA,1,Finished Airing,abc1977,Gonzo,F316,"['Adventure', 'Comedy', 'Drama']",7.46,189476,#2006
207348,Hokuto no Ken: Raoh Gaiden Junai-hen,Movie,1,Finished Airing,abc1978,TMS Entertainment,F317,"['Action', 'Adventure']",7.45,189577,#2057
207459,Aishiteruze Baby★★,TV,26,Finished Airing,abc1979,TMS Entertainment,F318,"['Comedy', 'Drama', 'Romance']",7.44,189678,#2059
207570,Bleach Movie 1: Memories of Nobody,Movie,1,Finished Airing,abc1980,Pierrot,F319,"['Action', 'Adventure', 'Fantasy']",7.44,189779,#2061
